message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V41504,2026-05-12 00:30:20.476,EVT-000064,venta_completada,2026-05-12 00:30:20,V41504,C0113,JV006,PC,Yape,Luis,219.9,1,219.9,Selena Priscila Ojeda García,Gold,Pueblo Libre,0.06,False,2026-05-12 00:31:50.905,12
V10497,2026-05-12 00:30:20.576,EVT-000065,envio_preparado,2026-05-12 00:30:20,V10497,C0399,JV009,Switch,Efectivo,María,199.9,1,199.9,Isidoro Noriega,Básico,Lince,0.14,False,2026-05-12 00:31:50.905,12
V18044,2026-05-12 00:30:20.677,EVT-000066,venta_completada,2026-05-12 00:30:20,V18044,C0198,JV020,PS5,Yape,Luis,179.9,1,179.9,Nicanor Rueda Olivé,Platinum,Lince,0.73,False,2026-05-12 00:31:50.905,12
V18735,2026-05-12 00:30:20.777,EVT-000067,venta_creada,2026-05-12 00:30:20,V18735,C0390,JV006,PS5,Tarjeta Crédito,Luis,219.9,3,659.7,Ruth Gelabert Hidalgo,Silver,Surquillo,0.49,False,2026-05-12 00:31:50.905,12
V47823,2026-05-12 00:30:20.878,EVT-000068,envio_preparado,2026-05-12 00:30:20,V47823,C0453,JV013,PS5,Tarjeta Débito,Luis,269.9,1,269.9,Adalberto Sanmiguel Vilaplana,Gold,Surquillo,0.49,False,2026-05-12 00:31:50.905,12
V44912,2026-05-12 00:30:20.978,EVT-000069,venta_confirmada,2026-05-12 00:30:20,V44912,C0061,JV007,PS5,Tarjeta Débito,José,249.9,1,249.9,Georgina Ortiz Carro,Silver,San Miguel,0.76,True,2026-05-12 00:31:50.905,12
V33596,2026-05-12 00:30:21.079,EVT-000070,venta_completada,2026-05-12 00:30:21,V33596,C0008,JV015,PS5,Efectivo,Carlos,239.9,1,239.9,Juan Tenorio Vergara,Gold,Breña,0.36,False,2026-05-12 00:31:50.905,12
V37116,2026-05-12 00:30:21.180,EVT-000071,envio_preparado,2026-05-12 00:30:21,V37116,C0484,JV012,PS5,Efectivo,José,189.9,1,189.9,Gustavo Gastón Diéguez Alcalá,Platinum,Comas,0.93,True,2026-05-12 00:31:50.905,12
V40939,2026-05-12 00:30:21.280,EVT-000072,venta_completada,2026-05-12 00:30:21,V40939,C0408,JV001,PS4,Efectivo,José,299.9,2,599.8,Aureliano Gargallo Canals,Básico,Breña,0.82,True,2026-05-12 00:31:50.905,12
V49510,2026-05-12 00:30:21.381,EVT-000073,venta_completada,2026-05-12 00:30:21,V49510,C0097,JV013,PS5,Efectivo,Carlos,269.9,3,809.7,Marita Castro Alfaro,Gold,Breña,0.45,False,2026-05-12 00:31:50.905,12
V23445,2026-05-12 00:30:21.519,EVT-000074,envio_preparado,2026-05-12 00:30:21,V23445,C0092,JV010,PS5,Yape,José,229.9,2,459.8,Adelia Hurtado Ledesma,Básico,Breña,0.18,False,2026-05-12 00:31:50.905,12
V48649,2026-05-12 00:30:21.620,EVT-000075,envio_preparado,2026-05-12 00:30:21,V48649,C0311,JV016,PS5,Yape,Ana,289.9,2,579.8,Haroldo Casas Rocamora,Platinum,SJL,0.6,False,2026-05-12 00:31:50.905,12
