message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V05702,2026-05-12 00:52:10.088,EVT-001355,pago_aprobado,2026-05-12 00:52:10,V05702,C0491,JV019,Switch,Tarjeta Crédito,Luis,249.9,1,249.9,Maricela Ágata Pascual Egea,Silver,La Molina,0.56,False,2026-05-12 00:52:20.005,22
V02540,2026-05-12 00:52:10.217,EVT-001356,venta_completada,2026-05-12 00:52:10,V02540,C0471,JV009,Switch,Plin,Luis,199.9,1,199.9,Fidela Alonso Perelló,Platinum,Jesús María,0.67,False,2026-05-12 00:52:20.005,22
V01958,2026-05-12 00:52:10.318,EVT-001357,venta_completada,2026-05-12 00:52:10,V01958,C0236,JV001,PS5,Efectivo,Carlos,299.9,1,299.9,Clotilde Vidal Coronado,Gold,San Isidro,0.37,False,2026-05-12 00:52:20.005,22
V04226,2026-05-12 00:52:10.419,EVT-001358,venta_confirmada,2026-05-12 00:52:10,V04226,C0147,JV009,Switch,Tarjeta Débito,Carlos,199.9,3,599.7,Olimpia Pulido Vergara,Gold,SJL,0.03,False,2026-05-12 00:52:20.005,22
V31712,2026-05-12 00:52:10.559,EVT-001359,venta_creada,2026-05-12 00:52:10,V31712,C0232,JV017,PS5,Tarjeta Crédito,Ana,219.9,1,219.9,Luisina Villa Abascal,Gold,Callao,0.25,False,2026-05-12 00:52:20.005,22
V41476,2026-05-12 00:52:10.660,EVT-001360,venta_completada,2026-05-12 00:52:10,V41476,C0075,JV009,Switch,Tarjeta Crédito,María,199.9,3,599.7,Albino Carbajo,Silver,Jesús María,0.13,False,2026-05-12 00:52:20.005,22
V07079,2026-05-12 00:52:10.761,EVT-001361,pago_aprobado,2026-05-12 00:52:10,V07079,C0297,JV012,Xbox,Efectivo,Luis,189.9,1,189.9,Serafina Sevilla,Platinum,Los Olivos,0.53,False,2026-05-12 00:52:20.005,22
V22951,2026-05-12 00:52:10.864,EVT-001362,venta_confirmada,2026-05-12 00:52:10,V22951,C0244,JV010,PC,Plin,Ana,229.9,1,229.9,Eutimio Moliner,Platinum,Callao,0.42,False,2026-05-12 00:52:20.005,22
V06022,2026-05-12 00:52:11.037,EVT-001363,venta_completada,2026-05-12 00:52:10,V06022,C0201,JV007,Xbox,Tarjeta Crédito,María,249.9,1,249.9,Iris Campoy Berrocal,Básico,La Molina,0.06,False,2026-05-12 00:52:20.005,22
V25466,2026-05-12 00:52:11.190,EVT-001364,venta_confirmada,2026-05-12 00:52:11,V25466,C0317,JV013,PS4,Tarjeta Débito,Ana,269.9,1,269.9,Bienvenida Ribes Casado,Básico,San Borja,0.61,False,2026-05-12 00:52:20.005,22
V01079,2026-05-12 00:52:11.297,EVT-001365,venta_confirmada,2026-05-12 00:52:11,V01079,C0376,JV006,Xbox,Efectivo,José,219.9,1,219.9,Jordi Azorin Talavera,Básico,Jesús María,0.31,False,2026-05-12 00:52:20.005,22
V24474,2026-05-12 00:52:11.449,EVT-001366,venta_confirmada,2026-05-12 00:52:11,V24474,C0127,JV012,PS4,Tarjeta Débito,José,189.9,1,189.9,Ovidio del Corbacho,Gold,La Molina,0.72,False,2026-05-12 00:52:20.005,22
V18553,2026-05-12 00:52:11.647,EVT-001367,pago_aprobado,2026-05-12 00:52:11,V18553,C0237,JV003,PS5,Plin,Luis,229.9,1,229.9,Encarnación Bibiana Diez Infante,Platinum,La Molina,0.57,False,2026-05-12 00:52:20.005,22
V42050,2026-05-12 00:52:11.747,EVT-001368,venta_confirmada,2026-05-12 00:52:11,V42050,C0264,JV002,PS5,Plin,Ana,249.9,1,249.9,María José Sosa Salgado,Básico,San Isidro,0.21,False,2026-05-12 00:52:20.005,22
V07598,2026-05-12 00:52:11.895,EVT-001369,pago_aprobado,2026-05-12 00:52:11,V07598,C0080,JV017,Xbox,Yape,Carlos,219.9,3,659.7,Luciano Toledo Valverde,Silver,San Isidro,0.94,True,2026-05-12 00:52:20.005,22
V35493,2026-05-12 00:52:12.066,EVT-001370,venta_completada,2026-05-12 00:52:12,V35493,C0486,JV016,PS5,Yape,José,289.9,1,289.9,Maura Quero Ribera,Platinum,Lince,0.76,True,2026-05-12 00:52:20.005,22
V04093,2026-05-12 00:52:12.168,EVT-001371,pago_aprobado,2026-05-12 00:52:12,V04093,C0153,JV006,Switch,Efectivo,Carlos,219.9,1,219.9,Galo Riquelme Canals,Silver,San Isidro,0.34,False,2026-05-12 00:52:20.005,22
V20166,2026-05-12 00:52:12.269,EVT-001372,pago_aprobado,2026-05-12 00:52:12,V20166,C0043,JV003,PS5,Efectivo,José,229.9,1,229.9,Porfirio Espada Cruz,Platinum,San Isidro,0.14,False,2026-05-12 00:52:20.005,22
V35617,2026-05-12 00:52:12.370,EVT-001373,venta_creada,2026-05-12 00:52:12,V35617,C0131,JV016,PS5,Tarjeta Crédito,Carlos,289.9,1,289.9,Javiera Fuentes Vall,Básico,Callao,0.19,False,2026-05-12 00:52:20.005,22
V23073,2026-05-12 00:52:12.520,EVT-001374,venta_confirmada,2026-05-12 00:52:12,V23073,C0138,JV010,PS5,Yape,Carlos,229.9,1,229.9,Abraham de Angulo,Silver,San Borja,0.41,False,2026-05-12 00:52:20.005,22
V29212,2026-05-12 00:52:12.692,EVT-001375,venta_creada,2026-05-12 00:52:12,V29212,C0453,JV001,PS5,Tarjeta Crédito,José,299.9,2,599.8,Adalberto Sanmiguel Vilaplana,Gold,Surquillo,0.48,False,2026-05-12 00:52:20.005,22
V02374,2026-05-12 00:52:12.868,EVT-001376,pago_aprobado,2026-05-12 00:52:12,V02374,C0474,JV009,Switch,Plin,María,199.9,2,399.8,Marisol Ferrández Millán,Básico,Jesús María,0.45,False,2026-05-12 00:52:20.005,22
V23729,2026-05-12 00:52:12.994,EVT-001377,venta_creada,2026-05-12 00:52:12,V23729,C0062,JV003,Switch,Tarjeta Débito,José,229.9,3,689.7,Héctor Correa Varela,Gold,Surco,0.66,False,2026-05-12 00:52:20.005,22
V37918,2026-05-12 00:52:13.126,EVT-001378,venta_confirmada,2026-05-12 00:52:13,V37918,C0445,JV018,Xbox,Efectivo,Carlos,129.9,3,389.7,Alondra Almazán Yuste,Silver,San Borja,0.13,False,2026-05-12 00:52:20.005,22
