message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V40777,2026-05-12 00:35:24.174,EVT-000416,venta_creada,2026-05-12 00:35:24,V40777,C0205,JV003,PS5,Plin,José,229.9,3,689.7,Narcisa Barón-Montaña,Silver,Surquillo,0.22,False,2026-05-12 00:36:09.566,14
V46793,2026-05-12 00:35:24.276,EVT-000417,venta_creada,2026-05-12 00:35:24,V46793,C0316,JV010,PS5,Tarjeta Crédito,María,229.9,1,229.9,Clotilde Carvajal Torrijos,Básico,Callao,0.38,False,2026-05-12 00:36:09.566,14
V38535,2026-05-12 00:35:24.377,EVT-000418,venta_completada,2026-05-12 00:35:24,V38535,C0438,JV020,Xbox,Tarjeta Débito,José,179.9,3,539.7,Maximino Isern,Platinum,SJL,0.24,False,2026-05-12 00:36:09.566,14
V36157,2026-05-12 00:35:24.478,EVT-000419,venta_creada,2026-05-12 00:35:24,V36157,C0190,JV017,PS5,Tarjeta Crédito,Carlos,219.9,1,219.9,Dolores de Querol,Gold,Miraflores,0.43,False,2026-05-12 00:36:09.566,14
V29922,2026-05-12 00:35:24.578,EVT-000420,venta_completada,2026-05-12 00:35:24,V29922,C0031,JV014,Switch,Yape,José,259.9,1,259.9,Esteban del Colomer,Silver,Jesús María,0.45,False,2026-05-12 00:36:09.566,14
V40381,2026-05-12 00:35:24.679,EVT-000421,envio_preparado,2026-05-12 00:35:24,V40381,C0462,JV010,PC,Tarjeta Débito,Ana,229.9,1,229.9,Mario de Sancho,Silver,San Miguel,0.09,False,2026-05-12 00:36:09.566,14
V14908,2026-05-12 00:35:24.780,EVT-000422,venta_confirmada,2026-05-12 00:35:24,V14908,C0172,JV014,PC,Efectivo,Ana,259.9,1,259.9,Isaac Díaz-Román,Platinum,Breña,0.44,False,2026-05-12 00:36:09.566,14
V34853,2026-05-12 00:35:24.883,EVT-000423,venta_creada,2026-05-12 00:35:24,V34853,C0332,JV014,Xbox,Plin,Ana,259.9,1,259.9,Pablo Guillén Aguilar,Básico,Los Olivos,0.37,False,2026-05-12 00:36:09.566,14
V27361,2026-05-12 00:35:24.986,EVT-000424,pago_aprobado,2026-05-12 00:35:24,V27361,C0047,JV012,Switch,Tarjeta Débito,José,189.9,3,569.7,Rufina Caridad Vélez Nuñez,Básico,SJL,0.39,False,2026-05-12 00:36:09.566,14
V32397,2026-05-12 00:35:25.087,EVT-000425,venta_creada,2026-05-12 00:35:25,V32397,C0237,JV017,PS5,Yape,José,219.9,1,219.9,Encarnación Bibiana Diez Infante,Platinum,La Molina,0.71,False,2026-05-12 00:36:09.566,14
V23407,2026-05-12 00:35:25.194,EVT-000426,venta_completada,2026-05-12 00:35:25,V23407,C0345,JV001,PS4,Efectivo,Carlos,299.9,2,599.8,Zoraida del Manuel,Platinum,San Miguel,0.31,False,2026-05-12 00:36:09.566,14
V07366,2026-05-12 00:35:25.295,EVT-000427,venta_creada,2026-05-12 00:35:25,V07366,C0420,JV013,PS5,Efectivo,José,269.9,2,539.8,Candelaria Montes Silva,Básico,SJL,0.32,False,2026-05-12 00:36:09.566,14
V07754,2026-05-12 00:35:25.395,EVT-000428,venta_completada,2026-05-12 00:35:25,V07754,C0075,JV015,Xbox,Plin,Luis,239.9,2,479.8,Albino Carbajo,Silver,Jesús María,0.19,False,2026-05-12 00:36:09.566,14
V00733,2026-05-12 00:35:25.496,EVT-000429,venta_creada,2026-05-12 00:35:25,V00733,C0282,JV016,PS5,Efectivo,José,289.9,3,869.7,Hilda del Busquets,Básico,Pueblo Libre,0.84,True,2026-05-12 00:36:09.566,14
V32228,2026-05-12 00:35:25.597,EVT-000430,venta_creada,2026-05-12 00:35:25,V32228,C0488,JV002,Xbox,Tarjeta Débito,Luis,249.9,2,499.8,Amado Mateos Clavero,Básico,La Molina,0.4,False,2026-05-12 00:36:09.566,14
V22681,2026-05-12 00:35:25.699,EVT-000431,pago_aprobado,2026-05-12 00:35:25,V22681,C0423,JV003,PC,Tarjeta Crédito,José,229.9,2,459.8,Ascensión Carpio Real,Básico,Lince,0.52,False,2026-05-12 00:36:09.566,14
V27245,2026-05-12 00:35:25.800,EVT-000432,venta_confirmada,2026-05-12 00:35:25,V27245,C0218,JV004,Switch,Yape,Ana,279.9,1,279.9,Nico Ibán Morata Abascal,Gold,Pueblo Libre,0.04,False,2026-05-12 00:36:09.566,14
