message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V21523,2026-05-12 00:51:37.208,EVT-001079,venta_confirmada,2026-05-12 00:51:37,V21523,C0269,JV020,PC,Tarjeta Crédito,Carlos,179.9,1,179.9,Dolores Casado Anaya,Platinum,Lince,0.01,False,2026-05-12 00:51:44.962,18
V06016,2026-05-12 00:51:37.309,EVT-001080,venta_completada,2026-05-12 00:51:37,V06016,C0286,JV013,PS4,Tarjeta Débito,Luis,269.9,1,269.9,Isidoro Villalba Morera,Platinum,San Isidro,0.19,False,2026-05-12 00:51:44.962,18
V29048,2026-05-12 00:51:37.448,EVT-001081,venta_completada,2026-05-12 00:51:37,V29048,C0051,JV008,PS5,Tarjeta Crédito,José,239.9,1,239.9,Carmelo Folch Parra,Básico,SJL,0.57,False,2026-05-12 00:51:44.962,18
V39577,2026-05-12 00:51:37.551,EVT-001082,pago_aprobado,2026-05-12 00:51:37,V39577,C0135,JV003,Xbox,Tarjeta Crédito,Luis,229.9,1,229.9,Alcides Pepe Vázquez Lucena,Básico,San Borja,0.13,False,2026-05-12 00:51:44.962,18
V42253,2026-05-12 00:51:37.652,EVT-001083,envio_preparado,2026-05-12 00:51:37,V42253,C0450,JV011,PS5,Efectivo,María,219.9,1,219.9,Amaya Moreno Gisbert,Silver,Pueblo Libre,0.83,True,2026-05-12 00:51:44.962,18
V49806,2026-05-12 00:51:37.755,EVT-001084,envio_preparado,2026-05-12 00:51:37,V49806,C0229,JV011,PS5,Tarjeta Crédito,Ana,219.9,1,219.9,Emma Expósito,Gold,La Molina,0.79,True,2026-05-12 00:51:44.962,18
V47965,2026-05-12 00:51:37.856,EVT-001085,envio_preparado,2026-05-12 00:51:37,V47965,C0085,JV008,PS5,Plin,María,239.9,2,479.8,Florinda Quirós Muro,Silver,Surquillo,0.57,False,2026-05-12 00:51:44.962,18
V44919,2026-05-12 00:51:37.957,EVT-001086,venta_completada,2026-05-12 00:51:37,V44919,C0215,JV011,PS5,Tarjeta Débito,Luis,219.9,2,439.8,Marciano Agustín,Gold,Callao,0.48,False,2026-05-12 00:51:44.962,18
V22376,2026-05-12 00:51:38.059,EVT-001087,venta_confirmada,2026-05-12 00:51:38,V22376,C0192,JV017,PS5,Yape,Carlos,219.9,3,659.7,Amanda de Valencia,Platinum,Los Olivos,0.52,False,2026-05-12 00:51:44.962,18
V13070,2026-05-12 00:51:38.160,EVT-001088,venta_completada,2026-05-12 00:51:38,V13070,C0169,JV016,PS5,Tarjeta Crédito,José,289.9,1,289.9,Cristina Berenguer Santana,Básico,Breña,0.34,False,2026-05-12 00:51:44.962,18
V20646,2026-05-12 00:51:38.260,EVT-001089,envio_preparado,2026-05-12 00:51:38,V20646,C0058,JV013,PS5,Yape,Luis,269.9,1,269.9,Lupe Escolano Saavedra,Platinum,Miraflores,0.07,False,2026-05-12 00:51:44.962,18
V17597,2026-05-12 00:51:38.362,EVT-001090,envio_preparado,2026-05-12 00:51:38,V17597,C0433,JV014,PC,Yape,María,259.9,3,779.7,Evita Verdejo,Platinum,Jesús María,0.06,False,2026-05-12 00:51:44.962,18
V48743,2026-05-12 00:51:38.500,EVT-001091,pago_aprobado,2026-05-12 00:51:38,V48743,C0041,JV012,Switch,Yape,María,189.9,2,379.8,Aurelio Canet Dávila,Básico,Surco,0.45,False,2026-05-12 00:51:44.962,18
V39972,2026-05-12 00:51:38.600,EVT-001092,pago_aprobado,2026-05-12 00:51:38,V39972,C0167,JV011,PC,Efectivo,Ana,219.9,2,439.8,Florencio Gilabert,Platinum,Surco,0.84,True,2026-05-12 00:51:44.962,18
V25319,2026-05-12 00:51:38.702,EVT-001093,pago_aprobado,2026-05-12 00:51:38,V25319,C0428,JV018,Switch,Plin,Carlos,129.9,2,259.8,Raimundo Tur-Palau,Gold,Surco,0.14,False,2026-05-12 00:51:44.962,18
