message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V35896,2026-05-12 00:50:16.261,EVT-000430,venta_confirmada,2026-05-12 00:50:16,V35896,C0031,JV011,PS5,Tarjeta Débito,José,219.9,1,219.9,Esteban del Colomer,Silver,Jesús María,0.32,False,2026-05-12 00:51:26.920,16
V01403,2026-05-12 00:50:16.363,EVT-000431,venta_creada,2026-05-12 00:50:16,V01403,C0032,JV014,Switch,Yape,Ana,259.9,1,259.9,Armando Cerro Robles,Básico,Jesús María,0.85,True,2026-05-12 00:51:26.920,16
V44275,2026-05-12 00:50:16.463,EVT-000432,venta_confirmada,2026-05-12 00:50:16,V44275,C0392,JV014,PC,Yape,Ana,259.9,2,519.8,Manolo Mateo Barros,Básico,Pueblo Libre,0.02,False,2026-05-12 00:51:26.920,16
V45704,2026-05-12 00:50:16.564,EVT-000433,venta_confirmada,2026-05-12 00:50:16,V45704,C0467,JV004,Switch,Plin,María,279.9,2,559.8,José Manuel Ruperto Atienza Plaza,Platinum,Los Olivos,0.28,False,2026-05-12 00:51:26.920,16
V18780,2026-05-12 00:50:16.665,EVT-000434,venta_completada,2026-05-12 00:50:16,V18780,C0429,JV003,PS5,Tarjeta Débito,Luis,229.9,1,229.9,Tatiana Serra Carretero,Silver,Jesús María,0.66,False,2026-05-12 00:51:26.920,16
V07747,2026-05-12 00:50:16.799,EVT-000435,venta_creada,2026-05-12 00:50:16,V07747,C0486,JV005,PS5,Yape,Luis,299.9,1,299.9,Maura Quero Ribera,Platinum,Lince,0.35,False,2026-05-12 00:51:26.920,16
V09775,2026-05-12 00:50:16.932,EVT-000436,venta_creada,2026-05-12 00:50:16,V09775,C0252,JV018,Switch,Tarjeta Crédito,José,129.9,1,129.9,Curro Arribas Miró,Gold,Lince,0.34,False,2026-05-12 00:51:26.920,16
V45599,2026-05-12 00:50:17.074,EVT-000437,pago_aprobado,2026-05-12 00:50:17,V45599,C0039,JV015,Xbox,Tarjeta Débito,Carlos,239.9,2,479.8,Celestina Amor Cárdenas,Silver,SJL,0.94,True,2026-05-12 00:51:26.920,16
V03251,2026-05-12 00:50:17.665,EVT-000438,venta_confirmada,2026-05-12 00:50:17,V03251,C0110,JV014,Switch,Tarjeta Crédito,Carlos,259.9,1,259.9,León Vicens Camino,Platinum,Los Olivos,0.05,False,2026-05-12 00:51:26.920,16
V49145,2026-05-12 00:50:17.825,EVT-000439,venta_completada,2026-05-12 00:50:17,V49145,C0398,JV010,PS5,Tarjeta Débito,Ana,229.9,1,229.9,Piedad Cuervo Gelabert,Silver,Jesús María,0.4,False,2026-05-12 00:51:26.920,16
V46947,2026-05-12 00:50:17.993,EVT-000440,venta_completada,2026-05-12 00:50:17,V46947,C0481,JV014,PS5,Plin,María,259.9,2,519.8,Manola Cortina Castilla,Básico,Comas,0.33,False,2026-05-12 00:51:26.920,16
V20268,2026-05-12 00:50:18.102,EVT-000441,pago_aprobado,2026-05-12 00:50:18,V20268,C0339,JV005,PS5,Plin,Luis,299.9,1,299.9,Nicodemo del Ramírez,Platinum,Callao,0.81,True,2026-05-12 00:51:26.920,16
V28046,2026-05-12 00:50:18.203,EVT-000442,venta_creada,2026-05-12 00:50:18,V28046,C0354,JV009,Switch,Tarjeta Crédito,Carlos,199.9,1,199.9,Ligia del Pont,Platinum,Surco,0.65,False,2026-05-12 00:51:26.920,16
V40826,2026-05-12 00:50:18.454,EVT-000443,venta_completada,2026-05-12 00:50:18,V40826,C0046,JV017,Xbox,Tarjeta Crédito,José,219.9,2,439.8,Ruy Tovar Tapia,Gold,Callao,0.4,False,2026-05-12 00:51:26.920,16
V08281,2026-05-12 00:50:18.556,EVT-000444,envio_preparado,2026-05-12 00:50:18,V08281,C0224,JV003,PC,Tarjeta Débito,Carlos,229.9,2,459.8,Purificación Viña Puga,Platinum,San Miguel,0.88,True,2026-05-12 00:51:26.920,16
V34546,2026-05-12 00:50:18.657,EVT-000445,venta_confirmada,2026-05-12 00:50:18,V34546,C0154,JV017,PC,Tarjeta Débito,José,219.9,2,439.8,Nazaret Casanovas Fortuny,Gold,Jesús María,0.15,False,2026-05-12 00:51:26.920,16
V12457,2026-05-12 00:50:18.758,EVT-000446,venta_creada,2026-05-12 00:50:18,V12457,C0101,JV016,PS5,Yape,Ana,289.9,1,289.9,Paloma Jara,Silver,SJL,0.11,False,2026-05-12 00:51:26.920,16
V05057,2026-05-12 00:50:18.860,EVT-000447,pago_aprobado,2026-05-12 00:50:18,V05057,C0449,JV020,PC,Tarjeta Débito,Carlos,179.9,1,179.9,Ana Frutos Recio,Platinum,San Borja,0.31,False,2026-05-12 00:51:26.920,16
V20992,2026-05-12 00:50:18.971,EVT-000448,venta_completada,2026-05-12 00:50:18,V20992,C0281,JV010,PS5,Tarjeta Débito,Carlos,229.9,2,459.8,Francisca Valcárcel,Silver,Pueblo Libre,0.09,False,2026-05-12 00:51:26.920,16
V01113,2026-05-12 00:50:19.072,EVT-000449,pago_aprobado,2026-05-12 00:50:19,V01113,C0120,JV005,PS5,Efectivo,María,299.9,2,599.8,Carmela Zaragoza Domínguez,Gold,Miraflores,0.55,False,2026-05-12 00:51:26.920,16
V20791,2026-05-12 00:50:19.209,EVT-000450,venta_completada,2026-05-12 00:50:19,V20791,C0366,JV020,PS5,Tarjeta Crédito,Luis,179.9,1,179.9,Isidoro Ribas Lobo,Platinum,San Miguel,0.85,True,2026-05-12 00:51:26.920,16
V46031,2026-05-12 00:50:19.309,EVT-000451,venta_confirmada,2026-05-12 00:50:19,V46031,C0012,JV006,Xbox,Efectivo,Luis,219.9,1,219.9,Juan Antonio Beltran Andrade,Silver,Miraflores,0.85,True,2026-05-12 00:51:26.920,16
V01366,2026-05-12 00:50:19.456,EVT-000452,venta_confirmada,2026-05-12 00:50:19,V01366,C0113,JV015,PC,Plin,Luis,239.9,1,239.9,Selena Priscila Ojeda García,Gold,Pueblo Libre,0.61,False,2026-05-12 00:51:26.920,16
V42405,2026-05-12 00:50:19.557,EVT-000453,venta_completada,2026-05-12 00:50:19,V42405,C0125,JV013,PS5,Tarjeta Crédito,Ana,269.9,2,539.8,Modesta Manjón Cadenas,Básico,San Borja,0.53,False,2026-05-12 00:51:26.920,16
V09542,2026-05-12 00:50:19.658,EVT-000454,envio_preparado,2026-05-12 00:50:19,V09542,C0267,JV016,PS5,Efectivo,Carlos,289.9,1,289.9,Edelmira Ramón Miguel,Gold,Surco,0.26,False,2026-05-12 00:51:26.920,16
V29838,2026-05-12 00:50:19.758,EVT-000455,pago_aprobado,2026-05-12 00:50:19,V29838,C0485,JV003,Switch,Tarjeta Crédito,María,229.9,3,689.7,Teo Marqués Sales,Básico,SJL,0.08,False,2026-05-12 00:51:26.920,16
V29686,2026-05-12 00:50:19.859,EVT-000456,venta_creada,2026-05-12 00:50:19,V29686,C0240,JV018,PC,Efectivo,María,129.9,1,129.9,Araceli Giralt Tejero,Básico,Pueblo Libre,0.52,False,2026-05-12 00:51:26.920,16
V20825,2026-05-12 00:50:19.959,EVT-000457,envio_preparado,2026-05-12 00:50:19,V20825,C0349,JV008,PS5,Tarjeta Crédito,Carlos,239.9,2,479.8,Lupe Jerez Pombo,Platinum,Miraflores,0.79,True,2026-05-12 00:51:26.920,16
V38666,2026-05-12 00:50:20.060,EVT-000458,venta_confirmada,2026-05-12 00:50:20,V38666,C0379,JV008,PS5,Tarjeta Débito,José,239.9,1,239.9,Esteban Corbacho,Platinum,Surquillo,0.28,False,2026-05-12 00:51:26.920,16
V33188,2026-05-12 00:50:20.188,EVT-000459,venta_confirmada,2026-05-12 00:50:20,V33188,C0209,JV015,PS5,Tarjeta Crédito,María,239.9,2,479.8,Jennifer Izaguirre,Platinum,Surquillo,0.08,False,2026-05-12 00:51:26.920,16
V04504,2026-05-12 00:50:20.288,EVT-000460,pago_aprobado,2026-05-12 00:50:20,V04504,C0321,JV019,Switch,Yape,Luis,249.9,2,499.8,Andrés Felipe de Cárdenas,Platinum,Comas,0.75,True,2026-05-12 00:51:26.920,16
V00939,2026-05-12 00:50:20.429,EVT-000461,envio_preparado,2026-05-12 00:50:20,V00939,C0212,JV003,Switch,Plin,José,229.9,1,229.9,Graciano Maxi Valverde Marin,Gold,Pueblo Libre,0.41,False,2026-05-12 00:51:26.920,16
V41351,2026-05-12 00:50:20.529,EVT-000462,venta_creada,2026-05-12 00:50:20,V41351,C0439,JV020,PC,Tarjeta Débito,Carlos,179.9,3,539.7,Pío Goñi Morante,Básico,Miraflores,0.6,False,2026-05-12 00:51:26.920,16
V11119,2026-05-12 00:50:20.630,EVT-000463,envio_preparado,2026-05-12 00:50:20,V11119,C0256,JV011,PC,Yape,Carlos,219.9,2,439.8,Trinidad Llano Guerrero,Silver,San Isidro,0.1,False,2026-05-12 00:51:26.920,16
V16585,2026-05-12 00:50:20.731,EVT-000464,envio_preparado,2026-05-12 00:50:20,V16585,C0187,JV009,Switch,Tarjeta Débito,José,199.9,2,399.8,Olga Menendez Benitez,Platinum,La Molina,0.9,True,2026-05-12 00:51:26.920,16
V44271,2026-05-12 00:50:20.842,EVT-000465,pago_aprobado,2026-05-12 00:50:20,V44271,C0428,JV018,Switch,Tarjeta Crédito,María,129.9,1,129.9,Raimundo Tur-Palau,Gold,Surco,0.68,False,2026-05-12 00:51:26.920,16
V38130,2026-05-12 00:50:20.957,EVT-000466,pago_aprobado,2026-05-12 00:50:20,V38130,C0334,JV002,PC,Efectivo,José,249.9,1,249.9,Angélica Clemente Niño,Platinum,Los Olivos,0.66,False,2026-05-12 00:51:26.920,16
V45301,2026-05-12 00:50:21.067,EVT-000467,venta_confirmada,2026-05-12 00:50:21,V45301,C0411,JV019,Switch,Yape,Carlos,249.9,1,249.9,Guiomar Campillo Reig,Básico,Surco,0.57,False,2026-05-12 00:51:26.920,16
V16451,2026-05-12 00:50:21.207,EVT-000468,pago_aprobado,2026-05-12 00:50:21,V16451,C0171,JV013,PS5,Tarjeta Débito,Luis,269.9,1,269.9,Leoncio Dalmau,Básico,San Isidro,0.66,False,2026-05-12 00:51:26.920,16
V39455,2026-05-12 00:50:21.319,EVT-000469,venta_confirmada,2026-05-12 00:50:21,V39455,C0151,JV002,PS5,Tarjeta Crédito,Ana,249.9,1,249.9,Haydée Tenorio Sala,Silver,Lince,0.46,False,2026-05-12 00:51:26.920,16
V33542,2026-05-12 00:50:21.469,EVT-000470,pago_aprobado,2026-05-12 00:50:21,V33542,C0250,JV014,PS5,Plin,Luis,259.9,3,779.7,Áurea Arjona Santos,Silver,Comas,0.14,False,2026-05-12 00:51:26.920,16
V40963,2026-05-12 00:50:21.622,EVT-000471,venta_cancelada,2026-05-12 00:50:21,V40963,C0371,JV006,Xbox,Efectivo,Carlos,219.9,1,219.9,Asunción Alberola Rivas,Platinum,SJL,0.57,False,2026-05-12 00:51:26.920,16
V27778,2026-05-12 00:50:21.747,EVT-000472,venta_creada,2026-05-12 00:50:21,V27778,C0012,JV013,PS5,Tarjeta Débito,Carlos,269.9,1,269.9,Juan Antonio Beltran Andrade,Silver,Miraflores,0.82,True,2026-05-12 00:51:26.920,16
V43105,2026-05-12 00:50:21.922,EVT-000473,venta_creada,2026-05-12 00:50:21,V43105,C0326,JV005,PS5,Tarjeta Débito,José,299.9,2,599.8,Octavia Rosales-Borrego,Silver,San Borja,0.1,False,2026-05-12 00:51:26.920,16
V31698,2026-05-12 00:50:22.024,EVT-000474,venta_confirmada,2026-05-12 00:50:22,V31698,C0026,JV015,PS5,Tarjeta Débito,Luis,239.9,3,719.7,Encarna Sara Villena Vallés,Gold,SJL,0.64,False,2026-05-12 00:51:26.920,16
V20901,2026-05-12 00:50:22.127,EVT-000475,venta_creada,2026-05-12 00:50:22,V20901,C0146,JV017,Xbox,Efectivo,María,219.9,1,219.9,Flavia Gallo Roda,Platinum,Pueblo Libre,0.67,False,2026-05-12 00:51:26.920,16
V49493,2026-05-12 00:50:22.229,EVT-000476,envio_preparado,2026-05-12 00:50:22,V49493,C0441,JV005,PS5,Yape,José,299.9,3,899.7,Ruperto Hervia Cardona,Platinum,Comas,0.11,False,2026-05-12 00:51:26.920,16
V18781,2026-05-12 00:50:22.329,EVT-000477,venta_creada,2026-05-12 00:50:22,V18781,C0341,JV018,PC,Tarjeta Débito,Carlos,129.9,3,389.7,Cirino Pinto-Carvajal,Silver,Pueblo Libre,0.65,False,2026-05-12 00:51:26.920,16
V17607,2026-05-12 00:50:22.430,EVT-000478,envio_preparado,2026-05-12 00:50:22,V17607,C0269,JV004,Switch,Yape,María,279.9,1,279.9,Dolores Casado Anaya,Platinum,Lince,0.52,False,2026-05-12 00:51:26.920,16
V04382,2026-05-12 00:50:22.531,EVT-000479,venta_confirmada,2026-05-12 00:50:22,V04382,C0104,JV017,PS5,Tarjeta Débito,Luis,219.9,2,439.8,Valentina Quero Agudo,Silver,Pueblo Libre,0.92,True,2026-05-12 00:51:26.920,16
V10854,2026-05-12 00:50:22.631,EVT-000480,venta_creada,2026-05-12 00:50:22,V10854,C0041,JV013,PS5,Tarjeta Crédito,José,269.9,2,539.8,Aurelio Canet Dávila,Básico,Surco,0.37,False,2026-05-12 00:51:26.920,16
V02970,2026-05-12 00:50:22.732,EVT-000481,venta_creada,2026-05-12 00:50:22,V02970,C0200,JV016,PS5,Tarjeta Crédito,Luis,289.9,3,869.7,Loreto Arribas Peña,Platinum,Pueblo Libre,0.39,False,2026-05-12 00:51:26.920,16
V05548,2026-05-12 00:50:22.851,EVT-000482,venta_creada,2026-05-12 00:50:22,V05548,C0217,JV013,PS5,Tarjeta Débito,Ana,269.9,1,269.9,Sol Alemán Gallardo,Básico,Comas,0.03,False,2026-05-12 00:51:26.920,16
V40507,2026-05-12 00:50:23.011,EVT-000483,venta_completada,2026-05-12 00:50:23,V40507,C0367,JV018,Switch,Yape,Luis,129.9,1,129.9,Felipa Vicens,Silver,Miraflores,0.74,False,2026-05-12 00:51:26.920,16
V08195,2026-05-12 00:50:23.160,EVT-000484,pago_aprobado,2026-05-12 00:50:23,V08195,C0096,JV005,PS5,Tarjeta Crédito,José,299.9,1,299.9,Noelia Valencia Borja,Gold,Comas,0.46,False,2026-05-12 00:51:26.920,16
